sale_post_id,brand_id,model_id,version_id,title,description,price,year,odo,location,status
4328,30.0,172.0,736.0,Mercedes Benz E class E200 - 2020,"Mercedes Benz E200 Model 2020 - Hoàn hảo cho sự sang trọng và tiện nghi

⚪️ Màu trắng / nội thất đen 

 Lăn Bánh : 42.000 miles 

 ( Liên hệ em để có giá tốt nhất và nhiều ưu đãi ) 


 Ngôn ngữ thiết kế Sensual Purity hiện đại với đường nét mềm mại, thanh lịch

 Lưới tản nhiệt đặc trưng, cùng logo ngôi sao 3 cánh nổi bật mang đến sự sang trọng vượt thời gian.


✓ Cam kết:

- Xe ko tai nạn, thủy kích, số Km chuẩn

- Hỗ trợ vay Ngân hàng lãi suất ưu đãi nhất

- Tặng kèm gói bảo dưỡng và phụ kiện cao cấp",1119000000,2020,67592,58 phan khiêm ích TP HCM,active
4329,15.0,57.0,169.0,Ford Everest Titanium 2.0L 4x4 AT - 2019,"Hãng Ford bán FORD EVEREST TITANIUM 2.0L 2 Cầu

- Sx: 2019

- Odo: 71.000 km

- Màu: ĐỎ


• FULL LỊCH SỬ HÃNG

• Nguyên ZIN từ sơn đến ốc

• Đã qua kiểm tra 167 điểm

• Xe được trang bị sẵn nhiều Options cần thiết: NEW SYNC, phim cách nhiệt, cam hành trình, cam de, lót sàn,…


✓ Bảo hành CHÍNH HÃNG 1 năm/20.000 km!!!


✓ Xin quý khách vui lòng liên hệ xem xe và thương lượng trực tiếp để mua được chiếc xe chất lượng và giá tốt!!",900000000,2019,71000,"56A An Dương Vương, Phường 16, Quận 8 TP HCM 
														Website: saigonautomax.bonbanh.com",active
4330,48.0,297.0,1200.0,VinFast Lux A 2.0 AT - 2021,"Chính chủ cần bán xe lux a 21 

Xe mình đi cực giữ gìn - chỉ loanh quanh

Xe bao ko đâm đụng ngập lụt

Bao ko tua công tơ 

Xe zin tu az. Đặc biệt ko lỗi vặt 

Bảo dưỡng đầy đủ - bảo hiểm đầy đủ 

Nay có nhu cầu đổi xe. Nên cần bán 

Ai thiện chí có nhu cầu mua liên hệ trực tiếp vs mình",590000000,2021,12000,Van cao Hà Nội,active
4331,15.0,64.0,197.0,Ford Ranger Limited 2.0L 4x4 AT - 2022,"Hãng bán Ford RANGER 2 Cầu Limited số tự động

- Sản xuất: 2022

- ODO: 46.000 km (chuẩn bao test)


• THÔNG TIN TỔNG QUAN:

- Xe full lịch sử bảo dưỡng hãng

- Đã được kiểm tra 167 điểm

- Chính hãng bán cam kết chất lượng

- Xe đã được trang bị thêm nhiều options cần thiết: lót thùng hàng, cam de, cam hành trình, phim cách nhiệt, bọc da ghế, lót sàn,...


✓ Bảo hành CHÍNH HÃNG 1 năm/20.000 km!!!


✓ Xin quý khách vui lòng liên hệ xem xe và thương lượng trực tiếp để mua được chiếc xe chất lượng và giá tốt!!",689000000,2022,46000,"56A An Dương Vương, Phường 16, Quận 8 TP HCM 
														Website: saigonautomax.bonbanh.com",active
4332,15.0,64.0,198.0,Ford Ranger Raptor 2.0L 4x4 AT - 2020,"FORD RANGER RAPTOR Nhập Thái

Biển du lịch

- Sx: 2020

- Odo: 39.000 km

- Màu: TRẮNG


• FULL LỊCH SỬ HÃNG

• Xe đẹp như mới

• Đã qua kiểm tra 167 điểm

• Xe được trang bị sẵn nhiều Options cần thiết: Nắp thùng CUỘN ĐIỆN, NEW SYNC, phim cách nhiệt, cam hành trình, cam de, lót sàn,…


✓ Bảo Hành CHÍNH HÃNG 1 năm/20.000 km!!


✓ Xin quý khách vui lòng liên hệ xem xe và thương lượng trực tiếp để mua được chiếc xe chất lượng và giá tốt!!",955000000,2020,39000,"56A An Dương Vương, Phường 16, Quận 8 TP HCM 
														Website: saigonautomax.bonbanh.com",active
4333,19.0,78.0,266.0,Honda CRV L - 2022,"HONDA CR-V L Sensing 2022 

 Tư nhân 1 chủ từ mới 

 Odo : 45.000km sai 1 mét tặng Xe

 Full lịch sử bảo dưỡng Honda đến km t1/2025- 43k km

 Trang bị : ghế điện , cửa sổ trời Panonama , phanh tay điện tử ,Ga tự động Cruise Control ,Lẫy số thể thao trên vô-lăng ,Smartkey , Start/Stop .Chế độ lái tiết kiệm ECON Mode .Hệ thống chủ động kiểm soát tiếng ồn ANC ....",919000000,2022,45000,"Số 21A/158 Nguyễn Khánh Toàn, Cầu Giấy Hà Nội 
														Website: 8xauto.bonbanh.com",active
4334,19.0,78.0,261.0,Honda CRV 2.4 AT - 2016,"Honda CR-V 2.4 2016

Odo: 11 vạn km

Đã có hồ sơ

Xe trang bị: Hệ thống âm thanh với 6 loa bổng. Màn hình cảm ứng kích thước 7 inch được tích hợp nhiều tính năng điều khiển rất tiện lợi. Xe còn trang bị thêm tính năng hướng dẫn lái xe giúp tiết kiệm nhiên liệu hay đàm thoại rảnh tay, hệ thống cửa gió ở hàng ghế sau. Hệ thống điều hòa tự động hiện đại....


- Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc.

- Hỗ trợ sang tên đổi chủ, thủ tục giấy tờ pháp lý rõ ràng.

- Chế độ bảo hành hậu mãi, chăm sóc xe miễn phí sau khi mua xe


Liên hệ để biết thêm thông tin xe",559000000,2016,110000,"79 Nguyễn Chánh - Nam Trung Yên - Cầu Giấy Hà Nội 
														Website: namtienauto.bonbanh.com",active
4335,47.0,269.0,1065.0,Toyota Corolla Cross 1.8V - 2020,"Toyota Cross 1.8V 2020 một chủ odo 1,6 vạn km. Sơn zin cả xe đã lên cốp điện.

Liên hệ xem xe để biết thêm thông tin chi tiết!",720000000,2020,16000,"Long Biên Hà Nội 
								 Xem gian hàng  ⇨",active
4336,33.0,203.0,883.0,Mitsubishi Xpander 1.5 AT - 2019,"Anh Vinh AUTO 16NVC LB HN

Bán xe XPANDER sx 2019 đk 2020

Phiên bản máy 1.5L số tự động

Đk biển HN một chủ từ mới đi rất giữ gìn

Cam kết máy nguyên 10% ko đâm đụng ko ngập nc

Quý khách có nhu cầu hãy lh để biết tt",460000000,2019,73000,"16 Nguyễn Văn Cừ  - Long Biên  Hà Nội 
														Website: anhvinhauto.bonbanh.com",active
4337,29.0,159.0,643.0,Mazda 2 Premium - 2018,"Mazda 2 sx 2018 đki 2019 xe nhập thái 1 chủ 5v km 

 • • • • • • • • • • • 

✓ Cam kết không đâm đụng, không ngập nước

✓ Hỗ trợ 70% giá trị xe 

✓ Bao check mọi nơi, giao xe toàn quốc",375000000,2018,50000,160 nguyễn văn cừ - long biên - hà nội Hà Nội,active
4338,35.0,223.0,950.0,Peugeot 2008 GT Line 1.2 AT - 2021,"Peugeot 2008 GT sx 2021 xe hơn 2v km siêu đẹp 

 • • • • • • • • • • • 

✓ Cam kết không đâm đụng, không ngập nước

✓ Hỗ trợ 70% giá trị xe 

✓ Bao check mọi nơi, giao xe toàn quốc",640000000,2021,20000,160 nguyễn văn cừ - long biên - hà nội Hà Nội,active
4339,29.0,165.0,692.0,Mazda CX5 2.5 AT 2WD - 2018,"Lại về hàng phục vụ anh em 

Mazda CX5 2.5 2WD sx 2018 bản full 1 chủ từ mới 

Odo : 7v km siêu đẹp


Trang bị : đèn full led , ghế điện 2 bên , cửa nóc , điều hoà auto , vô lăng tích hợp phím bấm , đàm thoại rảnh tay , cruise control , auto hold , chế độ lái , phanh tay điện tử , cảnh báo lệch làn , cảnh báo phương tiện cắt ngang .....


 • • • • • • • • • • • 

✓ Cam kết không đâm đụng, không ngập nước

✓ Hỗ trợ 70% giá trị xe 

✓ Bao check mọi nơi, giao xe toàn quốc",630000000,2018,70000,160 nguyễn văn cừ - long biên - hà nội Hà Nội,active
4340,20.0,103.0,390.0,Hyundai Tucson 2.0 AT CRDi - 2019,"Tucson CRDi bản full máy dầu sản xuất 2019 - xe cá nhân 1 chủ sử dụng bảo dưỡng đầy đủ tại hãng. Xe đẹp bao đâm đụng ngập nước bằng văn bản - bao check test mọi nơi theo yêu cầu.

- Hỗ trợ thủ tục sang tên đổi chủ

- Hỗ trợ trả góp ngân hàng

- Hỗ trợ vận chuyển xe toàn quốc",668000000,2019,67000,"Toà Nhà Vinh Quang, Phố Văn Tân, Tây Nam Linh Đàm Hà Nội 
														Website: vinhquangauto.bonbanh.com",active
4341,47.0,269.0,1064.0,Toyota Corolla Cross 1.8HV - 2021,"Toyota Corolla Cross 1.8HV 2021 bản xăng điện màu xanh xám. Xe 1 chủ từ mới lăn bánh T3/2022. Odo 6 vạn km zin. Xe đẹp xuất sắc. Máy móc nguyên bản, ko thuỷ kích ngập nước!

- Hỗ trợ bank 60% giá trị xe.

Bên em cam kết xe máy móc nguyên bản ko ngập nước thuỷ kích. Odo zin 100% ko tua gạt. Sai cam kết bên em hoàn trả tiền cho khách hàng.",740000000,2021,0,"Số 5 Nguyễn Khánh Toàn, P. Quan Hoa, Q. Cầu Giấy Hà Nội 
														Website: auto6666.bonbanh.com",active
4342,15.0,65.0,216.0,Ford Territory Titanium X 1.5 AT - 2023,"FORD TERRITORY TITANIUM X 2023

- odo : 24.500 km

- xe cá nhân - full lịch sử 

- giá ( có thương lượng )

 Bảo hành chính hãng đến 2026

 Tặng thẻ 3 lần thay nhớt miễn phí 

Mua BHVC tặng BHDS


- Xe bán ra tại Ford chuẩn xe: 

 ✓ Không đâm đụng, 

 ✓ Không ngập nước, 

 ✓ Không tua đồng hồ

 Xe được kiểm tra qua 167 điểm theo tiêu chuẩn của Ford",850000000,2023,24500,"61 Cao Thắng , p3 , Q3 TP HCM 
								 Xem gian hàng  ⇨",active
4343,30.0,176.0,766.0,Mercedes Benz GLC 200 4Matic - 2021,"Mercedes Glc 200 4 Matic sx 2021 

Xe đi hơn 4 vạn km

Cty cam kết chất lượng xe trên hợp đồng

Trân trọng cảm ơn đã xem tin",1499000000,2021,43000,Hồ Chí Minh TP HCM,active
4344,30.0,176.0,765.0,Mercedes Benz GLC 200 - 2019,"Mercedes Glc 200 sx 2019 

Xe đi hơn 6 vạn km

Cty cam kết chất lượng xe trên hợp đồng

Trân trọng cảm ơn đã xem tin",999000000,2019,61000,Hồ Chí Minh TP HCM,active
4345,47.0,292.0,1171.0,Toyota Vios 1.5E - 2017,"Bán xe Toyota Vios bản E số sàn, sản xuất 2017.

Xe đẹp, máy zin, đã test kỹ.",245000000,2017,0,"Số 668Z Nguyễn Văn Linh, P Long Hòa, Q Bình Thủy Cần Thơ 
														Website: vanphucauto.bonbanh.com",active
4346,24.0,128.0,509.0,Kia Rio 1.4 AT - 2016,"HOT HOT HOT

KIA RIO 2016 AT NHẬP HÀN QUỐC


 Màu trắng, số tự động

 Năm sản xuất: 2016

 Odo: 86k km

 Một chủ mua mới từ đầu

 Xe nhập khẩu nguyên chiếc từ Hàn Quốc nên khung gầm rất chắc chắn, bền bỉ


✓ Xe được cam kết chất lượng: không tai nạn, không ngập nước, chuẩn đồng hồ kilomet, pháp lý chuẩn",315000000,2016,86000,"44 Lương Đình Của, P. An Phú, Q2, Tp Thủ Đức TP HCM 
														Website: bestcarsaigon.bonbanh.com",active
4347,29.0,159.0,641.0,Mazda 2 Deluxe - 2019,Ô tô Phúc Đại bán xe Mazda 2 tự động sản xuất 2019 chính chủ xe còn rất đẹp ngoại thất sáng bóng không tì vết nội thất ghế da cao cấp sang trọng chỗ ngồi rộng rãi thoáng mát màn hình camera lùi cảm biến cực nét nghe nhạc xem phim trên YouTube dẫn đường định vị thông minh điều hòa máy lạnh mát rượi như mùa đông băng giá máy móc êm ái gầm bệ chắc nịch Phúc Đại hỗ trợ ngân hàng nếu Quý khách cần mua xe trả góp thủ tục đơn giản nhanh gọn,350000000,2019,460000,"363 Lê Duẩn, Phường Ea Tam, Tp Buôn Ma Thuột Đăk Lăk 
														Website: otophucdai.bonbanh.com",active
4348,29.0,159.0,646.0,Mazda 2 Sport Premium - 2021,"- Bao check test toàn quốc

- Freeship bán kính 300km

- Cam kết chất lượng ( không đâm đụng, không ngập nước) bằng văn bản

- Hỗ trợ bank 50-70% giá trị xe

- Hỗ trợ đổi các, thu lại xe giá cao

- Xem xe tại Hải Phòng, chi tiết liên hệ trực tiếp để được tư vấn cụ thể",465000000,2021,60000,"574 Trường Chinh, Kiến An Hải Phòng 
														Website: auto8xtruongchinh.bonbanh.com",active
4349,47.0,282.0,1138.0,Toyota Raize G 1.0 CVT - 2022,"xin trân trọng giới thiệu đến quý vị và các bạn chiếc xe:

 Toyota Raize 

 Năm sản xuất: 2022

 Màu: Vàng

 Odo: 6 vạn km

 Đăng ký: cty xuất hđ

- Xe đã được kiểm tra 176 hạng mục theo tiêu chuẩn chính hãng, cam kết không tai nạn, không ngập nước, không bổ máy, không phạt nguội

- Bảo hành chính hãng: 6 tháng

- Hỗ trợ mua xe trả góp lên đến 70% với lãi suất vô cùng ưu đãi

 - Hỗ trợ làm thủ tục rút hồ sơ, sang tên đổi chủ

- Giá: (còn thương lượng)

- Giá bán đặc biệt ưu đãi cho quý KH đã đăng ký kênh 

- Liên hệ: (24/24)",500000000,2022,60000,"15 đường Phạm Hùng, Phường Mỹ Đình 2, Quận Nam Từ Liêm Hà Nội 
								 Xem gian hàng  ⇨",active
4350,6.0,25.0,73.0,BMW 5 Series 530i - 2007,"Bán BMW 530i Lci, sản xuất cuối 2007 đã có tay số điện, động cơ I6 3.0L cực khỏe và mượt. Bản full options, màn hình trung tâm, rèm điện, gương kính điện, ghế điện có nhớ 3 vị trí, gương kính điện, vô lăng gật gù điện.. Xe tư nhân chính chủ rất mới. Tất cả zin nguyên bản hết. 

Ai có nhu cầu xin mời liên hệ trực tiếp. Cảm ơn mọi người đã xem tin.",360000000,2007,0,"40 Nguyễn Văn Linh, quận Lê Chân, Tp Hải Phòng Hải Phòng 
														Website: haanhauto.bonbanh.com",active
4351,30.0,176.0,765.0,Mercedes Benz GLC 200 - 2021,"GLC 200 2021 đen 1 chủ từ đầu, full lịch sử bảo dưỡng hãng. Xe vận hành hoàn hảo, ko lỗi. Đồng ý mọi hình thức check test để khách hàng yên tâm

Xe cam kết không tai nạn, ngập nước, tua Odo, tranh chấp giấy tờ

Xem xe tại 126 Khuất Duy Tiến",1350000000,2021,36000,"11 Phạm Hùng, Mỹ Đình, Nam Từ Liêm Hà Nội 
														Website: mercedesusedcar-anduhanoi.bonbanh.com",active
4352,36.0,232.0,972.0,Porsche Cayenne 3.6 V6 - 2011,"Chính chủ bán Cayeen sản xuất 2011 chạy 9v km zin bảo dưỡng đầy đủ ạ

Xe tình trạng rất mới so với chiếc xe cùng đời

Anh em nào cùng đam mê thì cân đối ạ",999000000,2011,92000,"Khuất Duy Tiến - Thanh Xuân Hà Nội 
								 Xem gian hàng  ⇨",active
4353,44.0,256.0,1014.0,Suzuki Swift GLX 1.2 AT - 2019,"Suzuki Swift 2019 GLX 1 chủ từ đầu odo 38.000km full lịch sử hãng. 

- Xe cam kết không đâm đụng, không ngập nước, bao check hãng toàn quốc.			

- Hỗ trợ sang tên đổi chủ, thủ tục giấy tờ pháp lý rõ ràng.			

- Chế độ bảo hành hậu mãi, chăm sóc xe miễn phí sau khi mua xe			


Liên hệ để biết thêm thông tin xe",440000000,2019,38000,"Số 68 Vũ Đức Thận, Việt Hưng, Long Biên, Hà Nội Hà Nội 
														Website: usedcarhanoi.bonbanh.com",active
4354,48.0,297.0,1200.0,VinFast Lux A 2.0 AT - 2021,"HoàngLongAuto

Số 8 Châu Văn Liêm.

Xe mới về 

Hãng: Vinfats _ LuxA

Phiên bản: 2.0 AT

Sản xuất: 2021

Odo: 60.000km zin full ls bảo dưỡng hãng, lốp theo xe sơ cua chưa hạ.

Trang bị: ghế da zin, màn hình 12in, điều hoà auto 2 vùng, 2 ghế điện, đèn full led, phanh điện tử... Ae đi bao phê, đầm chắc khoẻ, khung gầm cứng cáp an toàn. 

Hỗ trợ bank 70%

Cam kết chất lượng, text xe toàn quốc.",580000000,2021,60000,"Số 8 Châu Văn Liêm, Nam Từ Liêm Hà Nội 
														Website: hoanglongauto.bonbanh.com",active
4355,30.0,182.0,788.0,Mercedes Benz S class S400L - 2016,"• Hàng hot vừa cập bến:

Mercedes S400L (Model 2017).

_ Màu Đen - NT Kem.

_ Mới lăn bánh: 4v cực chất.

_ Xe đẹp xuất sắc như mới.

_ Đầy đủ lịch sử bảo dưỡng từ đầu trong hãng.

_ Đã Up Full MayBach S560.


⚙️ Full Options: Đèn Multibeam-LED, Loa Burmester, Cam360, Ghế da Nappa, Massage, Ốp gỗ da cao cấp, Cửa nóc Panorama, Cửa hít, Treo khí nén nâng hạ gầm…


✓ Ngân hàng hỗ trợ 70% giao xe ngay.

✓ Cam kết xe không đâm đụng, không ngập nước, không lỗi lầm, odo chuẩn. 

✓ Bao check hãng Toàn quốc.

✓ Tặng gói phủ Ceramic + Chế độ bảo hành hậu mãi, chăm sóc xe miễn phí.",1390000000,2016,40000,"Hà Nội Hà Nội 
								 Xem gian hàng  ⇨",active
4356,30.0,176.0,765.0,Mercedes Benz GLC 200 - 2021,"AUTO CHỐT HÀ NỘI mới về chào bán ngay 


Nhập Team Nguyên Xe Mộc Mercedes Benz GLC200 sx 2021 xe đã chạy 2vạn9km đẹp hết nước chấm , ACE TỰ TIN CỌC ONLINE . 


ACE kết nối có khách cùng bán.Thank’s! 


Ở đâu giá tốt CHỐT đây sẽ tốt hơn. Giá rất linh động miễn sao vào việc trôi được xe.",1599000000,2021,29000,"VILLA 07 Lô C1 Khu đô thị Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy ( Cạnh Công Viên Yên Hoà ) Hà Nội 
														Website: autochot.bonbanh.com",active
4357,33.0,203.0,889.0,Mitsubishi Xpander Premium 1.5 AT - 2023,"SIÊU MỚI

HƯNG NAM AUTO:Mitsubishi XPander PRIMIUM -2023,Đi ít Zin 1,6 vạn km,Sơn Zin cả xe,Xe Nhập khẩu,màu đỏ,tự động 7 chỗ,Film cách nhiệt,Cam 360,Sàn 5D,Cam hành trình…

(Rẻ được 100tr so với mua xe mới)

Số 379 Phạm Văn Đồng,Bắc Từ Liêm,Hà Nội.


- Xe không đâm đụng, không ngập nước

- Động cơ nguyên bản

- Hỗ trợ thủ tục sang tên

- Hỗ trợ mua trả góp (lên đến 75%).

Quí khách có thể kiểm tra tại Hãng hoặc gara.

HƯNGNAM AUTO-CHẤT LƯỢNG LÀ SỐ 1.",585000000,2023,16000,"379 Phạm Văn Đồng,Xuân Đỉnh,Bắc Từ Liêm Hà Nội 
														Website: hungnamauto.bonbanh.com",active
4358,24.0,123.0,490.0,Kia Morning GT-Line - 2022,"- 


✓ Sx 2022 , Đăng kí 9/ 2022

✓ Chính chủ từ mới

✓ Biển 14 QN 

✓ Thiết kế mới cực kì thể thao

✓ Odo 40.000km 

✓ Nội thất nguyên ni-lon

✓ Hệ thống an toàn cực kì hiện đại 


 - Hệ thống chống bó cứng phanh ABS

 - Hệ thống cân bằng điện tử ESC

 - Hệ thống hỗ trợ khởi hành ngang dốc HAC

 - Cảm biến lùi

 - Camera lùi

 - 2 túi khí

 - Đề nổ Start/ Stop

 - Màn hình giải trí cảm ứng 8 inch

 - Hỗ trợ kết nối Apple CarPlay

 - Dàn âm thanh 6 loa



————————


AUTO ĐÔNG SƠN luôn luôn đề cao LỢI ÍCH KHÁCH HÀNG là trên hết : “ Tuyệt đối không bán xe kém chất lượng , Giá cả luôn luôn là HỢP LÝ NHẤT “


CHÚNG TÔI CAM KẾT BẢO HÀNH 1 NĂM VỀ CHẤT LƯỢNG VỚI KHÁCH HÀNG BẰNG VĂN BẢN ( GIẤY TỜ ) : 


- ✓Không tai nạn , đâm đụng

- ✓Không ngập nước

- ✓Máy móc nguyên bản , nguyên khối chưa tháo dỡ , sửa chữa

- ✓HOÀN TIỀN 100% nếu phát hiện XE LỖI",370000000,2022,40000,"Số 702, Ngã 3 Đường Mới, P. Hùng Thắng, TP. Hạ Long Quảng Ninh 
														Website: autodongson.bonbanh.com",active
